TowNum,Tow_Firm,Tow_Firm_Address,Tow_Firm_Phone,Vehicle_State,Vehicle_Plate,Vehicle_Year,Make,Model,Color,Tow_From_Address,Date,Time,geom
360918,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AR82346,1998,MAZDA,PROTEGE,BLUE,,02242019,1637,"(41.7427938117309, -72.6961330503002)"
360917,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,3AHFF8,2001,HONDA,ACCORD,GREEN,,02242019,1634,"(41.7416017525466, -72.6988337534323)"
360920,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2002,FORD,EXPLORER,RED,,02242019,1804,"(41.7579636834879, -72.6898729928189)"
360919,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AP01550,2013,VOLKSWAGON,PASSAT,GRAY,,02242019,1801,"(41.7579636834879, -72.6898729928189)"
360926,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AN46037,2011,HONDA,ACCORD,GRAY,,02242019,2122,"(41.7893191171166, -72.6802051822381)"
360924,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,NY,GZX2012,2014,HYUNDAI,ELANTRA,BLUE,,02242019,2113,"(41.7619478660412, -72.686665141883)"
360923,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2006,HONDA,ACCORD,SILVER,,02242019,2110,"(41.7615965440271, -72.6892099606877)"
360925,,,860-296-2826,MA,9FK431,2018,HYUNDAI,ACCENT,SILVER,,02242019,2117,"(41.7931171474424, -72.6657062559219)"
360928,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2000,NISSAN,ALTIMA,BLACK,,02242019,2250,"(41.7544122140998, -72.6871083694876)"
360937,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2004,ACURA,TL,GRAY,,02252019,0211,"(41.7833407227108, -72.6711190125622)"
360938,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AK03050,2017,JEEP,GRAND CHER,BLACK,,02252019,0311,"(41.7426742676298, -72.6813558229639)"
360939,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AL66656,2016,ACURA,TLX,SILVER,,02252019,0405,"(41.7565308815724, -72.7110287847867)"
360941,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,851ZTJ,2017,INFINITI,Q60,WHITE,,02252019,0405,"(41.7565308815724, -72.7110287847867)"
360940,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AL81146,2012,NISSAN,ROGUE,BLACK,,02252019,0405,"(41.7565308815724, -72.7110287847867)"
360943,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AS66343,2018,TOYOTA,CAMRY,GRAY,,02252019,0656,"(41.7872026082835, -72.6887884150729)"
360949,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AR68807,2002,HONDA,ACCORD,GRY,,02252019,1005,"(41.7343702879052, -72.6748902360383)"
360950,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1998,SUBARU,LEGACY,GRY,,02252019,1011,"(41.7419919120551, -72.7003990655307)"
360951,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1999,FORD,ECONOLINE,RED,,02252019,1058,"(41.7647049115227, -72.6694843765105)"
360942,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,NISSAN,MAXIMA,GRY,,02252019,0517,"(41.7648788097227, -72.7084226891894)"
360952,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2002,TOYOTA,COROLLA,BLU,,02252019,1124,"(41.7492157608542, -72.6955854853291)"
360953,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2005,INFINITI,G35,GRY,,02252019,1153,"(41.7801166171104, -72.687090190295)"
360954,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,1997,NISSAN,MAXIMA,BLK,,02252019,1223,"(41.7589162552857, -72.6891139942668)"
360959,,,860-947-3062,,,2006,HONDA,CIVIC,GREY,,02252019,1350,"(41.7571077947041, -72.7025953524762)"
360958,,,860-947-3062,CT,AB59875,2000,NISSAN,QUEST,SILVER,,02252019,1343,"(41.7623013132505, -72.6890111973786)"
360957,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2003,CHEVY,TRAILBLAZE,GRY,,02252019,1343,"(41.7722322982803, -72.6742040527905)"
360956,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,FORD,EXPEDITION,WHI,,02252019,1321,"(41.7366502146365, -72.6823253290264)"
360960,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2003,MITSBUISHI,ECLIPSE,WHI,,02252019,1444,"(41.7723841866431, -72.7006705414157)"
360964,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AN78997,2001,HONDA,ACCORD,GLD,,02252019,1553,"(41.7691321708349, -72.6938426593626)"
360965,,,860-246-7616,CT,AR26655,2010,LEXUS,RX350,GREY,,02252019,1515,"(41.7550180006013, -72.6760202413917)"
360966,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AS51401,2002,ACURA,RSX,BLU,,02252019,1610,"(41.7570633078312, -72.7053289417008)"
360962,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AN05749,2018,JEEP,RENEGADE,GRY,,02252019,1553,"(41.7691321708349, -72.6938426593626)"
360961,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2000,CHRYSLER,TOWN&COUNT,TAN,,02252019,1514,"(41.7713840108179, -72.678660360565)"
360963,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2003,MAZDA,PROTEGE,SIL,,02252019,1553,"(41.7691321708349, -72.6938426593626)"
360968,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AN46148,2018,HONDA,HRV,BLK,,02252019,1703,"(41.7603878233177, -72.6773852184143)"
360967,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AL49918,2007,ACURA,RL,BLU,,02252019,1701,"(41.7603878233177, -72.6773852184143)"
360969,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2000,NISSAN,MAXIMA,WHI,,02252019,1731,"(41.755788952659, -72.6764731000682)"
360970,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AM73047,1999,TOYOTA,CAMRY,WHI,,02252019,1748,"(41.7842631444248, -72.6750380265244)"
360971,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AM62628,2015,CHEVY,CRUZE,BLK,,02252019,1854,"(41.7416920327222, -72.6933735602135)"
360972,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AS05076,2008,MAZDA,3,BLU,,02252019,1858,"(41.7416920327222, -72.6933735602135)"
360973,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CR,AG35526,2005,CHEVY,TRAILBLAZE,BLK,,02252019,1953,"(41.7857067246299, -72.6524240527682)"
360977,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2001,ACURA,TL,BLACK,,02252019,2038,"(41.7872535015685, -72.6765868013045)"
360975,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,NH,4084486,2007,NISSAN,SENTRA,BLACK,,02252019,2017,"(41.769732999463, -72.6798853357102)"
360976,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,788URH,2000,NISSAN,MAXIMA,GREEN,,02252019,2030,"(41.7552868111804, -72.675234196307)"
360908,,,860-296-8588,CT,235WTM,2013,NISSAN,ALTIMA,WHITE,,02242019,1110,"(41.7360441890947, -72.7056808834543)"
360978,,,860-947-3062,CT,AA77472,2001,TOYOTA,CAMRY,SILVER,,02262019,0029,"(41.773793890164, -72.6951995033845)"
360979,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2005,HONDA,ACCORD,GRY,,02262019,0124,"(41.7908407228151, -72.6794531666513)"
360980,,,860-296-8588,CT,AL34800,1999,PLYMOUTH,VOYAGER,RED,,02262019,0435,"(41.7545682241205, -72.666580937921)"
360983,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AE50654,2009,HINO,268,WHITE,,02262019,0752,"(41.7391898133872, -72.6600425568375)"
360982,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AA74018,2010,JEEP,WRANGLER,RED,,02262019,0752,"(41.7391898133872, -72.6600425568375)"
360984,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,816MTW,2008,HONDA,ACCORD,RED,,02262019,0755,"(41.7964400780233, -72.6631628780867)"
360985,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,5AKUW4,2003,NISSAN,ALTIMA,SILVER,,02262019,0934,"(41.7720428090427, -72.6899816721355)"
360987,,,860-947-3062,CT,AS30624,2019,NISSAN,ROUGE,BLUE,,02262019,1022,"(41.7649242809701, -72.7081293479288)"
360986,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,C168985,2008,MAZDA,CX,BLK,,02262019,1007,"(41.7511491232895, -72.6977688373973)"
360991,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1995,MERCURY,GRAND MARC,GREY,,02262019,1122,"(41.7553942859902, -72.676405690946)"
360990,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,8APRB8,2000,NISSAN,ALTIMA,BLUE,,02262019,1119,"(41.7405408632907, -72.6756384790709)"
360989,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AC02291,1997,MERCURY,TRACER,BLK,,02262019,1046,"(41.756332421369, -72.6844959914323)"
360988,,,860-947-3062,FL,ASTB07,2016,TOYOTA,CAMRY,BLACK,,02262019,1030,"(41.7715142579148, -72.6935410083324)"
360993,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2011,TOYOTA,CAMRY,GREY,,02262019,1146,"(41.7334540280067, -72.6867206807708)"
360992,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,1994,MITS,GALANT,GREY,,02262019,1142,"(41.7575982801885, -72.6810528337175)"
360994,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,3860DD,2001,CHEVY,SILVERADO,BROWN,,02262019,1201,"(41.7267686346732, -72.7096529087273)"
360995,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2008,LEXUS,4D,BLK,,02262019,1309,"(41.7755563317878, -72.6765570063284)"
360996,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2011,HYUNDI,SONATA,GREY,,02262019,1324,"(41.7491297151308, -72.6833012293671)"
361002,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AR01549,1994,TOYOTA,COROLLA,TAN,,02262019,1416,"(41.7555907223392, -72.6751068292032)"
361001,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,MA,9HWN10,2005,NISSAN,ALTIMA,RED,,02262019,1412,"(41.790068228485, -72.6724147404114)"
361000,,,860-947-3062,NH,4099879,2008,DODGE,GRANDCARAV,SILVER,,02262019,1343,"(41.7590390172906, -72.6791587779915)"
360997,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2004,HONDA,ACCORD,GREY,,02262019,1334,"(41.7594584357988, -72.6962519846873)"
361003,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,1ATLG1,2013,DODGE,AVENGER,BLUE,,02262019,1528,"(41.7724337404748, -72.6780371425476)"
361004,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2005,HONDA,ACCORD EX,WHITE,,02262019,1536,"(41.7733477424865, -72.6770505947716)"
361007,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2006,TOYOTA,AVALON,TAN,,02262019,1717,"(41.7754120147176, -72.6795733475357)"
361005,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,ACURA,3.2 CL,WHITE,,02262019,1646,"(41.7801969776428, -72.6758862678937)"
361006,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2001,HONDA,ACCORD,WHITE,,02262019,1656,"(41.7861612502147, -72.6791235322754)"
361009,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,6737DB,2014,GMC,SIERRA,BLACK,,02262019,1735,"(41.7813607009176, -72.6747696425611)"
361010,,,860-296-9663,CT,DE2257,2008,FORD,FUSION,BLACK,,02262019,1805,"(41.7562885527447, -72.6663516791884)"
361008,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AN46483,2003,NISSAN,MAXIMA,BLACK,,02262019,1728,"(41.7870016346576, -72.6779766427571)"
361011,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,5ARXL9,2017,MAZDA,CX-5,WHITE,,02262019,1818,"(41.7374153649894, -72.7049608062684)"
361012,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AS08723,1999,HONDA,CIVIC,GRAY,,02262019,1848,"(41.7817352341477, -72.684531155511)"
361018,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AP96887,2016,NISSAN,VERSA,BLUE,,02262019,1956,"(41.7720837772247, -72.6709460529263)"
361016,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AA40844,2007,BMW,328XI,BLACK,,02262019,1943,"(41.7548895526472, -72.6760148553736)"
361019,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,INFINITY,G35,GRAY,,02262019,2012,"(41.7972094555488, -72.6639678555094)"
361017,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,CT,AM51312,2017,HYUNDAI,ELANTRA,WHITE,,02262019,1949,"(41.7720837772247, -72.6709460529263)"
361015,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2004,ACURA,TL,GRAY,,02262019,1915,"(41.7803178006033, -72.6847533118315)"
361022,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2007,",MAZDA",3I,WHITE,,02262019,2115,"(41.7582243129749, -72.7076301247205)"
361021,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2001,ACURA,3.2 TL,GREEN,,02262019,2110,"(41.7568969774903, -72.6863934117558)"
361023,,,860-296-1518,,,2011,FORD,CROWN VICR,SILVER,,02262019,2122,"(41.7365350348419, -72.6706313036914)"
361013,,,860-293-2442,,,2002,SUBARU,FORESTER,BLACK,,02262019,1822,"(41.7547737581771, -72.710022778772)"
361020,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,2001,HONDA,ACCORD EX,GRAY,,02262019,2016,"(41.7573218571281, -72.7098496638572)"
361014,,,860-293-2442,,,2004,MITSUBISHI,OUTLANDER,SILVER,,02262019,1927,"(41.7673530277075, -72.699638011435)"
361026,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1999,JEEP,GRAND CHER,GRAY,,02262019,2126,"(41.7750928138636, -72.6865069232808)"
361027,,,860-293-2442,CT,4AEPW6,2013,HONDA,ACCORD,WHITE,,02262019,2240,"(41.7670897972513, -72.6795927112564)"
361025,,,860-296-1518,CT,760ZXR,2005,FORD,500,RED,,02262019,2231,"(41.7670897972513, -72.6795927112564)"
361028,,,860-293-2442,CT,AS23507,2008,NISSAN,VERSA,BLACK,,02272019,0042,"(41.771754318266, -72.693026065775)"
361029,,,860-293-2442,CT,AS02463,2012,NISSAN,ALTIMA,WHITE,,02272019,0354,"(41.7724670937964, -72.6932745046213)"
361030,,,860-293-2442,NJ,S67JDX,2007,HONDA,CRV,BLACK,,02272019,0527,"(41.7447179073531, -72.683290606054)"
361050,,,860-296-1518,CT,2AMBM1,2014,HYUNDAI,ELANTRA,WHITE,,02272019,1620,"(41.7668981861674, -72.6779436807554)"
361052,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AM27845,2010,TOYOTA,COROLLA,GRAY,,02272019,1358,"(41.7445879494072, -72.6741345335904)"
361053,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,C082801,2001,DODGE,RAM,GRAY,,02272019,1435,"(41.7914624754322, -72.6771065859093)"
361051,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,MA,23D760,2019,TOYOTA,CAMRY,WHITE,,02272019,1350,"(41.7952966962817, -72.6659359603404)"
361064,,,860-216-5474,CT,AK53713,2014,LINCOLN,MKZ,RED,,02282019,0113,"(41.7670897972513, -72.6795927112564)"
361063,,,860-216-5474,VT,HLG136,2000,NISSAN,MAXIMA,SILVER,,02272019,2352,"(41.7785860586898, -72.6918022692682)"
361033,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,346ZLC,2005,NISSAN,MURANO,GRAY,,02272019,0743,"(41.7567816290845, -72.6803675508293)"
361034,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,CT,AN56717,1999,NISSAN,ALTIMA,TAN,,02272019,0827,"(41.7599532906684, -72.711043324402)"
361037,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2003,NISSAN,MAXIMA,BLACK,,02272019,0938,"(41.7616078259618, -72.7152425616273)"
361040,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2005,HONDA,ACCORD,GREEN,,02272019,1035,"(41.7591461207489, -72.6929928989816)"
361038,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,2007,HYUNDAI,SONATA,GRAY,,02272019,1004,"(41.7572623509551, -72.6823967099568)"
361039,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2001,ACURA,3.2,BLACK,,02272019,1011,"(41.7577667793997, -72.6787838875566)"
361035,,,860-236-2602,CT,AK30109,2014,LEXUS,ES 350,GRAY,,02272019,0919,"(41.7642488941837, -72.7080689088565)"
361046,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1998,HONDA,ACCORD,GREEN,,02272019,1141,"(41.7750951030412, -72.6903568120327)"
361043,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2004,BMW,330XI,GRAY,,02272019,1101,"(41.7550342272669, -72.6822009682036)"
361048,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,CT,AC63716,2003,AUDI,A6,BLACK,,02272019,1226,"(41.7589866863878, -72.6750251741897)"
361044,,,860-296-8588,CT,443YLX,2010,INFINITI,QX56,BLACK,,02272019,1102,"(41.7914540270161, -72.6691908579148)"
361041,,,860-296-2826,CT,AK23293,2011,TOYOTA,CAMRY,GREEN,,02272019,1046,"(41.7449167309263, -72.683190816624)"
361047,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2002,TOYOTA,CAMRY,GREEN,,02272019,1200,"(41.7555323316002, -72.6837553276593)"
361042,,,860-296-2826,,,2005,NISSAN,MAXIMA SE,GRAY,,02272019,1050,"(41.7890872953844, -72.6805431439935)"
361059,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,196YFJ,2012,FORD,FOCUS,WHITE,,02272019,1851,"(41.7451280548332, -72.6832127277801)"
361057,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,445NJS,2019,JEEP,COMPASS,WHITE,,02272019,1825,"(41.7470728300187, -72.6788565151533)"
361054,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,,,1998,HONDA,ACCORD,GREEN,,02272019,1655,"(41.731361454258, -72.6728280508246)"
361062,CT AUTO & TOWING LLC,"42,JANSEN COURT,WEST HARTFORD,CT,99999",860-216-5474,CT,AJ61030,2014,HONDA,ACCORD,WHITE,,02272019,2156,"(41.7670897972513, -72.6795927112564)"
361061,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,AT08645,2013,NISSAN,ALTIMA,GRAY,,02272019,2154,"(41.7726342940514, -72.6880660654343)"
361060,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,,,2004,HONDA,ACCORD,GRY,,02272019,2024,"(41.7793347320747, -72.6851199861439)"
361065,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,,,2003,INFINITI,G35,SILVER,,02282019,0233,"(41.7543849441884, -72.6843153645077)"
361066,,,860-296-2826,CT,AE981261,2000,OLDSMOBILE,INTRIGUE,RED,,02282019,0508,"(41.7682137200841, -72.6971302265247)"
361067,,,860-296-2826,CT,981UCB,2005,HHYUNDAI,SANTA FE,BROWN,,02282019,0511,"(41.7682137200841, -72.6971302265247)"
361070,,,860-296-2826,CT,AH92943,2000,MAZDA,PROTEGE,TAN,,02282019,0538,"(41.7890110936142, -72.6778968979087)"
361078,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,,,1990,FORD,RANGER,WHI,,02282019,1039,"(41.7853460131624, -72.6880594288587)"
361072,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,CT,AR01990,2007,MERZ,C280,BLK,,02282019,0926,"(41.761798176783, -72.7144455746918)"
361076,,,860-296-1518,,,1992,HONDA,ACCORD,RED,,02282019,1022,"(41.7595935495791, -72.7132681014696)"
361077,,,860-296-1518,,,2016,CHEVROLET,CRUZE LS,BLACK,,02282019,1027,"(41.7727115562918, -72.693285360195)"
361081,"CORONA'S AUTO PARTS,INC.",608 WETHERSFIELD AV. HARTFORD CT. 06114,860-296-5382,VA,VYE1633,2018,HYUNDAI,,WHI,,02282019,1232,"(41.733115809869, -72.687901681458)"
361079,CAPITOL AUTOMOTIVE LLC,"971 CAPITOL AV. HARTFORD,CT 06106",860-236-2602,,,2001,MITSBUISHI,GALANT,SIL,,02282019,1048,"(41.7594940984922, -72.6928653156769)"
361075,,,860-296-1518,,,2001,LEXUS,RX300,BLACK,,02282019,1014,"(41.7595935495791, -72.7132681014696)"
361082,CROSS COUNTRY AUTO,"585 WINDOSR ST. HARTFORD, CT 06120",860-296-2826,CT,8ANTD6,2008,NISSAN,SENTRA,RED,,02282019,1246,"(41.7585547827722, -72.6872439633598)"
361073,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,CT,AJ18519,2004,HONDA,CIVIC,TAN,,02282019,0930,"(41.757920508905, -72.6866192825025)"
361074,RENO'S AUTO BODY,"525 FRANKLIN AV. HARTFORD, CT 06114",860-296-1518,,,2005,LINCOLN,LS,WHI,,02282019,1011,"(41.7569318181276, -72.6820938426286)"
361080,"CENTRAL AUTO & TRANSPORT, LLC","195 MAXIM RD. HARTFORD, CT 06114",860-246-7616,CT,AR27034,2018,TOYOTA,RAV 4,BLK,,02282019,1112,"(41.7654761878663, -72.6998497734294)"
361071,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,CT,AJ56090,2000,HONDA,ACCORD,TAN,,02282019,0909,"(41.7731994583742, -72.6912646953774)"
361084,,,860-296-8588,CT,AH65734,2003,VOLKSWAGON,JETTA,SILVER,,02282019,1422,"(41.7595935495791, -72.7132681014696)"
361087,,,860-296-8588,NJ,3206DMB,2010,HONDA,ACCORD,BLUE,,02282019,1428,"(41.7719782601213, -72.6934354428819)"
361085,,,860-296-8588,,,1998,CADILAC,SLS,TAN,,02282019,1424,"(41.7595935495791, -72.7132681014696)"
361086,,,860-296-8588,,,2008,VOLKSWAGON,RABBIT,WHITE,,02282019,1426,"(41.7898978723868, -72.6780730720475)"
361083,FRIENDLY AUTO BODY & TOWING,"99 MEADOW ST.  HARTFORD, CT. 06114",860-296-8588,,,2003,NISSAN,ALTIMA,SIL,,02282019,1322,"(41.7560554611889, -72.6856416921675)"
361091,,,860-947-3062,CT,2ALEH1,2000,BUICK,REGAL LS,GRAY,,02282019,1613,"(41.757749671362, -72.6927063829396)"
361096,CAPITOL TOWING,"181-211 WALNUT ST. HARTFORD, CT. 06120",860-293-2442,CT,AS52368,2013,TOYOTA,CAMRY,RED,,02282019,1902,"(41.7483982377379, -72.6833318825934)"
361090,METRO AUTOBODY & TOWING INC,722 WETHERSFIELD AV  HARTFORD CT 06114,860-947-3062,,,1996,TOYOTA,CAMRY,WHITE,,02282019,1610,"(41.7577529036201, -72.680917077076)"
361092,MODERN GARAGE,"100A,AIRPORT RD,HARTFORD,CT,06114",860-296-9663,,,2018,MAZDA,CX5,WHITE,,02282019,1647,"(41.7579643564967, -72.6911789211138)"
